project,exp_ID,linegroup,Experimenter,Experiment description,Date,Device,Temperature,Shaking,CO2,species,carbon_source,cs_conc,base_media,inhibitor,inhibitor_conc,comments
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_C9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_D9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_E9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_F9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_glucose_mcherry,2510_succinate_glucose_251018_glucose_mcherry_G9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Glucose,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_B9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_C9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_D9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,15.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_E9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,7.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_F9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,5.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate,2510_succinate_glucose_251018_succinate_G9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,2.5,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_B9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,45.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C10,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C2,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C3,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C4,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C5,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C6,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C7,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C8,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,30.0,M9,,0,
2510_succinate_glucose,2510_succinate_glucose_251018_succinate_gfp,2510_succinate_glucose_251018_succinate_gfp_C9,Eric,Screening for diauxic shift from glucose to lactose,18.10.25,Biotek H1,28,Y,N,At+Oa,Succinate,30.0,M9,,0,
